id,time,numPubs,sumJaccard,sumAdamic,sumInstituteSim,sumClusteringCoef,sumSimMesh,sumCommonFriend,sumCoauthor,dead
bonner_t_4559806_2,6,30,0.872274,8.343261,1.000000,1.892663,0.076593,29.000000,62.700000,1
bonsignore_g_15445197_2,0,15,0.578283,3.363028,0.545455,1.588669,0.032654,7.818182,23.090909,0
bonsignore_g_15445197_2,1,9,0.705369,3.422766,1.000000,1.836533,0.057688,8.000000,20.222222,0
bonsignore_g_15445197_2,2,10,0.729711,3.702364,1.000000,1.856916,0.036461,9.000000,22.400000,0
bonsignore_g_15445197_2,3,3,0.407407,1.534251,1.000000,1.821429,0.089226,2.000000,7.666667,0
bonsignore_g_15445197_2,4,10,0.786364,3.835446,1.000000,1.948529,0.046305,9.000000,20.700000,0
bonsignore_g_15445197_2,5,9,0.695202,3.395331,1.000000,1.832288,0.052673,8.000000,21.333333,0
bonsignore_g_15445197_2,6,3,0.500000,1.820478,1.000000,2.000000,0.083333,2.000000,6.000000,1
bootsma_d_14109144_1,0,14,0.463342,3.240817,1.000000,1.505556,0.020732,7.076923,22.307692,0
bootsma_d_14109144_1,1,30,0.262590,3.026482,0.836957,1.133939,0.010936,6.608696,31.869565,0
bootsma_d_14109144_1,2,7,0.576648,2.677943,0.000000,1.744518,0.060828,6.000000,19.000000,0
bootsma_d_14109144_1,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bootsma_d_14109144_1,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bootsma_d_14109144_1,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bootsma_d_14109144_1,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
boots_l_5763758_1,0,2,0.154762,0.589723,1.000000,1.300000,0.045037,1.000000,7.500000,0
boots_l_5763758_1,1,9,0.383333,1.430323,1.000000,1.714286,0.041784,2.000000,7.666667,0
boots_l_5763758_1,2,12,0.239107,1.788359,1.000000,1.118695,0.020430,2.666667,14.444444,0
boots_l_5763758_1,3,19,0.174029,1.746205,1.000000,1.050036,0.014098,2.333333,17.083333,0
boots_l_5763758_1,4,3,0.218013,0.952727,1.000000,1.501852,0.024951,2.000000,11.333333,0
boots_l_5763758_1,5,9,0.276859,1.728168,1.000000,1.254902,0.023334,3.142857,14.714286,0
boots_l_5763758_1,6,3,0.433333,1.568623,1.000000,1.777778,0.038816,2.000000,6.666667,0
boots_l_5763758_1,7,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
boparai_n_9112484_3,0,5,0.377381,1.777194,1.000000,1.576117,0.041401,4.000000,19.600000,0
boparai_n_9112484_3,1,6,0.304762,1.682975,0.666667,1.271429,0.023829,2.333333,10.333333,0
boparai_n_9112484_3,2,27,0.198754,2.248279,0.950000,0.885655,0.011279,5.200000,33.100000,0
boparai_n_9112484_3,3,7,0.633117,2.802565,1.000000,1.817054,0.043562,6.000000,19.571429,0
boparai_n_9112484_3,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
borgers_m_14115675_3,0,2,0.333333,1.442695,1.000000,2.000000,0.066667,1.000000,4.000000,0
borgers_m_14115675_3,1,5,0.666667,2.485340,1.000000,2.000000,0.071429,4.000000,10.000000,0
borgers_m_14115675_3,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
borgers_m_14115675_3,3,5,0.613333,2.352367,1.000000,1.888889,0.063594,4.000000,10.800000,0
borgers_m_14115675_3,4,15,0.291569,2.599075,0.200000,1.243815,0.022646,4.933333,21.933333,0
borgers_m_14115675_3,5,5,0.500000,1.820478,0.666667,2.000000,0.043478,2.000000,6.000000,0
borgers_m_14115675_3,6,11,0.244677,1.935791,1.000000,1.167769,0.020471,3.090909,16.818182,0
borgers_m_14115675_3,7,18,0.247222,2.331831,1.000000,1.183933,0.022828,3.857143,19.428571,0
borgers_m_14115675_3,8,12,0.435897,2.965540,1.000000,1.515152,0.026157,5.666667,18.666667,0
borgers_m_14115675_3,9,12,0.590171,2.992475,1.000000,1.591246,0.049273,6.222222,17.222222,1
bortolotti_u_1008953_2,0,12,0.694444,3.150083,1.000000,1.839286,0.052632,6.250000,15.250000,0
bortolotti_u_1008953_2,1,8,0.490842,2.229353,1.000000,1.555556,0.032265,3.666667,11.666667,0
bortolotti_u_1008953_2,2,15,0.533333,2.877794,0.796296,1.592593,0.031250,5.333333,15.333333,0
bortolotti_u_1008953_2,3,8,0.666667,2.485340,0.700000,2.000000,0.035714,4.000000,10.000000,0
bortolotti_u_1008953_2,4,11,0.575333,2.674809,1.000000,1.720519,0.038064,5.428571,15.714286,1
borzio_m_6105121_3,0,5,0.666667,2.485340,1.000000,2.000000,0.052632,4.000000,10.000000,0
borzio_m_6105121_3,1,13,0.439690,2.925431,1.000000,1.331397,0.030423,6.166667,20.500000,0
borzio_m_6105121_3,2,15,0.361560,2.931212,0.400000,1.262186,0.026793,6.800000,26.666667,0
borzio_m_6105121_3,3,15,0.793081,4.970439,1.000000,1.866885,0.056662,14.000000,32.400000,1
bosch_f_6666354_2,0,8,0.614183,2.989496,1.000000,1.722330,0.038523,7.000000,18.875000,0
bosch_f_6666354_2,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bosch_f_6666354_2,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bosch_f_6666354_2,3,8,0.631944,3.030440,1.000000,1.805147,0.081676,7.000000,19.375000,0
bosch_f_6666354_2,4,42,0.684962,8.508784,1.000000,1.661094,0.028519,30.048780,73.951220,1
bosmans_e_856071_1,0,14,0.285907,2.382908,1.000000,1.196581,0.027177,4.307692,19.615385,0
bosmans_e_856071_1,1,43,0.329410,3.483286,0.797101,1.156867,0.011628,8.434783,34.130435,0
bosmans_e_856071_1,2,13,0.444435,2.789243,1.000000,1.387040,0.021109,6.800000,22.300000,0
bosmans_e_856071_1,3,36,0.270656,2.928914,1.000000,1.053562,0.011723,6.571429,31.000000,0
bosmans_e_856071_1,4,26,0.351494,3.339500,1.000000,1.277187,0.016545,7.789474,30.421053,0
bosmans_e_856071_1,5,31,0.199598,2.753736,0.561538,0.974949,0.009928,6.076923,35.923077,0
bosmans_e_856071_1,6,15,0.486258,3.612851,1.000000,1.442586,0.024734,9.200000,28.800000,0
bosmans_e_856071_1,7,16,0.232760,2.323100,1.000000,1.106771,0.016154,4.375000,24.000000,1
boss_j_13545515_2,0,23,0.424491,3.629464,1.000000,1.321765,0.024177,8.666667,29.000000,0
boss_j_13545515_2,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
boss_j_13545515_2,2,15,0.325129,2.481116,0.653846,1.191252,0.024370,5.230769,22.307692,0
boss_j_13545515_2,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
boss_j_13545515_2,4,6,0.714286,2.790553,1.000000,2.000000,0.083333,5.000000,12.000000,0
boss_j_13545515_2,5,8,0.452381,2.267575,1.000000,1.482993,0.042946,3.714286,12.285714,1
bostom_a_3566520_1,0,7,0.750000,3.083390,1.000000,2.000000,0.076923,6.000000,14.000000,0
bostom_a_3566520_1,1,6,0.642857,2.618901,1.000000,1.833333,0.045051,5.000000,13.000000,0
bostom_a_3566520_1,2,35,0.343266,3.339649,1.000000,1.228877,0.016485,7.800000,31.000000,0
bostom_a_3566520_1,3,6,0.430736,2.120041,1.000000,1.600270,0.048959,5.000000,20.166667,0
bostom_a_3566520_1,4,4,0.371201,1.557613,1.000000,1.614286,0.053561,3.000000,12.750000,0
bostom_a_3566520_1,5,3,0.388889,1.491674,1.000000,1.854545,0.035580,2.000000,8.666667,0
bostom_a_3566520_1,6,1,0.000000,0.000000,1.000000,0.000000,0.052632,0.000000,2.000000,1
botchkarev_v_7606795_3,0,2,0.333333,1.442695,0.000000,2.000000,0.058824,1.000000,4.000000,0
botchkarev_v_7606795_3,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
botchkarev_v_7606795_3,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
botchkarev_v_7606795_3,3,9,0.681674,3.368786,1.000000,1.798013,0.038190,8.000000,20.555556,0
botchkarev_v_7606795_3,4,19,0.354351,3.037160,1.000000,1.227534,0.018654,6.750000,26.062500,0
botchkarev_v_7606795_3,5,12,0.538278,3.065413,1.000000,1.551420,0.021082,6.600000,19.000000,0
botchkarev_v_7606795_3,6,8,0.753472,3.310406,1.000000,1.940909,0.060931,7.000000,16.375000,0
botchkarev_v_7606795_3,7,6,0.516751,2.320225,1.000000,1.641631,0.036571,5.000000,16.333333,0
botchkarev_v_7606795_3,8,3,0.275000,1.156419,1.000000,1.679365,0.045915,2.000000,12.000000,0
botchkarev_v_7606795_3,9,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
botchkarev_v_7606795_3,10,6,0.670996,2.687373,1.000000,1.911111,0.042781,5.000000,12.666667,1
botstein_d_4892003_1,0,20,0.476709,3.877461,0.388889,1.321091,0.026348,10.333333,33.388889,0
botstein_d_4892003_1,1,10,0.705448,3.643458,1.000000,1.825153,0.064140,9.000000,23.500000,0
botstein_d_4892003_1,2,34,0.306438,4.063537,0.634409,1.229477,0.024939,10.322581,44.967742,1
botta_f_10076789_3,0,21,0.636364,3.525278,1.000000,1.689073,0.026316,7.636364,19.636364,0
botta_f_10076789_3,1,8,0.753472,3.310406,0.000000,1.940909,0.055781,7.000000,16.375000,0
botta_f_10076789_3,2,14,0.750000,3.295564,1.000000,1.937500,0.034483,6.750000,15.750000,0
botta_f_10076789_3,3,15,0.361550,2.995870,1.000000,1.360588,0.029094,6.800000,26.133333,0
botta_f_10076789_3,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
bottino_c_14771724_1,0,4,0.600000,2.164042,1.000000,2.000000,0.200000,3.000000,8.000000,0
bottino_c_14771724_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bottino_c_14771724_1,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bottino_c_14771724_1,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bottino_c_14771724_1,4,4,0.431250,1.697282,1.000000,1.785714,0.050758,3.000000,10.250000,0
bottino_c_14771724_1,5,4,0.383333,1.584364,1.000000,1.622024,0.077467,3.000000,11.500000,0
bottino_c_14771724_1,6,15,0.508636,2.983823,1.000000,1.571930,0.066667,6.000000,17.900000,0
bottino_c_14771724_1,7,5,0.666667,2.485340,1.000000,2.000000,0.111111,4.000000,10.000000,0
bottino_c_14771724_1,8,4,0.288799,1.362593,1.000000,1.649466,0.051247,3.000000,19.000000,0
bottino_c_14771724_1,9,19,0.701656,3.967011,1.000000,1.780425,0.036898,9.666667,23.750000,0
bottino_c_14771724_1,10,7,0.402778,1.785646,1.000000,1.528095,0.051476,3.200000,11.200000,1
bottio_t_9016969_3,0,18,0.319419,2.210604,1.000000,1.203325,0.018054,4.545455,19.454545,0
bottio_t_9016969_3,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bottio_t_9016969_3,2,6,0.566877,2.443950,1.000000,1.774586,0.106410,5.000000,15.833333,0
bottio_t_9016969_3,3,9,0.397433,2.123149,1.000000,1.393753,0.035958,4.285714,17.285714,0
bottio_t_9016969_3,4,15,0.355993,2.405725,0.483333,1.281307,0.018079,5.800000,23.600000,0
bottio_t_9016969_3,5,24,0.234242,2.613447,1.000000,1.074673,0.017060,5.157895,27.210526,0
bottio_t_9016969_3,6,5,0.405720,1.843641,1.000000,1.582683,0.029033,4.000000,21.600000,1
bottlaender_m_2172764_4,0,7,0.391174,1.823720,1.000000,1.296561,0.023776,3.666667,15.333333,0
bottlaender_m_2172764_4,1,4,0.600000,2.164042,1.000000,2.000000,0.045455,3.000000,8.000000,0
bottlaender_m_2172764_4,2,4,0.543750,2.008456,1.000000,1.857143,0.052679,3.000000,8.750000,0
bottlaender_m_2172764_4,3,22,0.273608,2.984842,1.000000,1.190944,0.017193,6.285714,29.428571,0
bottlaender_m_2172764_4,4,22,0.427514,3.603223,0.592593,1.384967,0.035067,8.333333,28.555556,0
bottlaender_m_2172764_4,5,16,0.427666,3.267962,1.000000,1.342773,0.030474,7.600000,25.933333,0
bottlaender_m_2172764_4,6,8,0.637247,3.042776,1.000000,1.767889,0.048542,7.000000,18.625000,1
boucek_m_13870279_2,0,7,0.607438,2.751550,1.000000,1.742277,0.046503,6.000000,17.142857,0
boucek_m_13870279_2,1,4,0.397166,1.643326,0.000000,1.668375,0.054709,3.000000,13.500000,0
boucek_m_13870279_2,2,1,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0
boucek_m_13870279_2,3,7,0.242419,1.497991,1.000000,1.137974,0.021013,2.571429,18.571429,0
boucek_m_13870279_2,4,10,0.711219,3.663237,1.000000,1.801030,0.036490,9.000000,22.200000,0
boucek_m_13870279_2,5,23,0.427515,4.236749,1.000000,1.281622,0.021292,12.260870,43.826087,0
boucek_m_13870279_2,6,12,0.360194,2.270698,1.000000,1.273460,0.028853,4.800000,19.100000,1
boudjema_k_2967957_2,0,3,0.500000,1.820478,1.000000,2.000000,0.071429,2.000000,6.000000,0
boudjema_k_2967957_2,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
boudjema_k_2967957_2,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
boudjema_k_2967957_2,3,9,0.488889,2.718791,1.000000,1.611111,0.032258,4.888889,14.888889,0
boudjema_k_2967957_2,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
boudjema_k_2967957_2,5,21,0.414318,3.715420,1.000000,1.202945,0.020523,9.900000,34.400000,0
boudjema_k_2967957_2,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
boudjema_k_2967957_2,7,5,0.400000,1.821240,1.000000,1.777521,0.034508,4.000000,14.800000,0
boudjema_k_2967957_2,8,9,0.338034,2.227177,0.666667,1.336640,0.044277,4.000000,16.888889,0
boudjema_k_2967957_2,9,2,0.333333,1.442695,1.000000,2.000000,0.111111,1.000000,4.000000,0
boudjema_k_2967957_2,10,6,0.652116,2.640384,1.000000,1.840608,0.063760,5.000000,12.833333,0
boudjema_k_2967957_2,11,15,0.325549,2.616145,0.961538,1.323932,0.025810,4.615385,18.769231,1
bountioukos_m_12586253_6,0,41,0.605715,4.341729,0.411111,1.572717,0.013895,12.933333,36.800000,0
bountioukos_m_12586253_6,1,54,0.457952,4.680028,1.000000,1.203733,0.011721,15.130435,51.652174,0
bountioukos_m_12586253_6,2,8,0.285761,2.178685,1.000000,1.452778,0.022225,7.000000,43.750000,1
bova_g_7178933_2,0,6,0.670996,2.687373,1.000000,1.911111,0.057639,5.000000,12.666667,0
bova_g_7178933_2,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bova_g_7178933_2,2,12,0.464286,2.380815,1.000000,1.564626,0.028571,3.714286,11.714286,0
bova_g_7178933_2,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bova_g_7178933_2,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bova_g_7178933_2,5,7,0.566058,2.653883,1.000000,1.740986,0.044882,6.000000,19.285714,0
bova_g_7178933_2,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bova_g_7178933_2,7,17,0.473100,3.662905,1.000000,1.320392,0.029596,10.000000,36.647059,1
bowles_k_8823300_1,0,12,0.736510,3.714483,0.100000,1.880901,0.058905,9.000000,22.900000,0
bowles_k_8823300_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bowles_k_8823300_1,2,11,0.685721,3.806496,1.000000,1.793462,0.056055,10.000000,29.181818,0
bowles_k_8823300_1,3,41,0.466856,5.189397,1.000000,1.261759,0.017076,16.137931,52.137931,0
bowles_k_8823300_1,4,10,0.574740,3.345426,1.000000,1.642501,0.050895,9.000000,25.900000,0
bowles_k_8823300_1,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
boyd_h_8624782_6,0,11,0.702284,3.863914,1.000000,1.813997,0.069836,10.000000,25.454545,1
boyd_j_8372881_8,0,2,0.000000,0.000000,1.000000,0.347222,0.022233,0.000000,8.500000,0
boyd_j_8372881_8,1,26,0.496460,5.092830,1.000000,1.391826,0.027092,16.480000,51.680000,0
boyd_j_8372881_8,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
boyd_j_8372881_8,3,3,0.500000,1.820478,1.000000,2.000000,0.083333,2.000000,6.000000,0
boyd_j_8372881_8,4,11,0.352990,2.429784,1.000000,1.287117,0.032157,4.909091,20.727273,0
boyd_j_8372881_8,5,31,0.667439,6.848421,1.000000,1.635666,0.020128,22.838710,58.129032,0
boyd_j_8372881_8,6,7,0.412735,2.289988,1.000000,1.506148,0.046875,6.000000,25.000000,0
boyd_j_8372881_8,7,14,0.229060,2.108821,1.000000,1.103808,0.028354,4.153846,24.538462,0
boyd_j_8372881_8,8,4,0.226786,1.194290,1.000000,1.480959,0.035099,3.000000,19.250000,1
boyd_m_5428477_3,0,3,0.466667,1.694551,1.000000,1.833333,0.067901,2.000000,6.333333,0
boyd_m_5428477_3,1,3,0.500000,1.820478,1.000000,2.000000,0.111111,2.000000,6.000000,0
boyd_m_5428477_3,2,2,0.333333,1.442695,1.000000,2.000000,0.055556,1.000000,4.000000,0
boyd_m_5428477_3,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
boyd_m_5428477_3,4,21,0.488116,2.830474,0.816667,1.399048,0.019248,6.000000,19.000000,0
boyd_m_5428477_3,5,18,0.422500,3.224993,0.811111,1.396364,0.032271,6.800000,23.066667,0
boyd_m_5428477_3,6,21,0.203418,2.276493,0.638889,1.029763,0.015739,4.222222,25.444444,0
boyd_m_5428477_3,7,8,0.244048,1.772727,1.000000,1.247619,0.030803,2.000000,10.142857,0
boyd_m_5428477_3,8,9,0.303571,1.913751,1.000000,1.346939,0.027068,2.571429,11.142857,0
boyd_m_5428477_3,9,34,0.297610,2.867993,1.000000,1.086812,0.010058,6.333333,28.333333,0
boyd_m_5428477_3,10,4,0.452778,1.778218,1.000000,1.745385,0.041204,3.000000,13.750000,0
boyd_m_5428477_3,11,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
boyd_s_7423704_1,0,9,0.633998,3.260139,1.000000,1.798826,0.034250,8.000000,21.333333,0
boyd_s_7423704_1,1,26,0.741571,4.121530,1.000000,1.813789,0.028778,10.333333,24.333333,0
boyd_s_7423704_1,2,9,0.749858,3.526411,1.000000,1.881818,0.063781,8.000000,18.777778,0
boyd_s_7423704_1,3,6,0.523759,2.338711,1.000000,1.677656,0.064345,5.000000,15.333333,0
boyd_s_7423704_1,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
boyd_s_7423704_1,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
boyd_s_7423704_1,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
boyd_s_7423704_1,7,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
boyle_s_7834220_3,0,3,0.500000,1.820478,1.000000,2.000000,0.090909,2.000000,6.000000,0
boyle_s_7834220_3,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
boyle_s_7834220_3,2,16,0.258541,2.354257,1.000000,1.075607,0.017540,4.800000,26.466667,0
boyle_s_7834220_3,3,8,0.293889,1.875320,0.500000,1.171032,0.037547,3.000000,13.500000,0
boyle_s_7834220_3,4,4,0.525000,1.964372,1.000000,1.861111,0.032883,3.000000,9.250000,0
boyle_s_7834220_3,5,10,0.206865,1.799661,0.700000,1.109524,0.018773,2.400000,14.100000,0
boyle_s_7834220_3,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
boyle_s_7834220_3,7,3,0.500000,1.820478,1.000000,2.000000,0.062500,2.000000,6.000000,0
boyle_s_7834220_3,8,11,0.732464,3.932739,1.000000,1.834401,0.077042,10.000000,24.909091,1
boyle_w_6195321_3,0,17,0.888889,5.647298,1.000000,2.000000,0.035714,16.000000,34.000000,0
boyle_w_6195321_3,1,20,0.881113,6.282964,1.000000,1.952221,0.031108,19.000000,40.650000,0
boyle_w_6195321_3,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
braden_g_2650696_2,0,3,0.500000,1.820478,1.000000,2.000000,0.071429,2.000000,6.000000,0
braden_g_2650696_2,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
braden_g_2650696_2,2,6,0.528843,2.353227,1.000000,1.705571,0.057160,5.000000,16.166667,0
braden_g_2650696_2,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
braden_g_2650696_2,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
braden_g_2650696_2,5,21,0.296849,2.939094,1.000000,1.116564,0.025655,6.842105,31.789474,0
braden_g_2650696_2,6,14,0.587340,4.213422,1.000000,1.627385,0.053146,13.000000,41.500000,1
bradley_w_8901727_9,0,31,0.705898,4.386674,0.678571,1.719037,0.035539,11.428571,27.928571,0
bradley_w_8901727_9,1,11,0.764838,4.012923,1.000000,1.869533,0.047898,10.000000,23.363636,0
bradley_w_8901727_9,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bradley_w_8901727_9,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
bradman_n_8985243_5,0,10,0.466667,2.676206,1.000000,1.537037,0.035339,4.666667,14.666667,0
bradman_n_8985243_5,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
bradman_n_8985243_5,2,13,0.743878,4.406963,1.000000,1.826796,0.052602,12.000000,29.384615,0
bradman_n_8985243_5,3,44,0.300432,4.620747,0.916667,1.209417,0.032146,12.564103,54.948718,1
brambati_b_5611522_2,0,6,0.642857,2.618901,1.000000,1.861111,0.045833,5.000000,13.000000,0
brambati_b_5611522_2,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
brambati_b_5611522_2,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
brambati_b_5611522_2,3,20,0.408777,3.772006,1.000000,1.303236,0.029737,9.400000,32.550000,0
brambati_b_5611522_2,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
brambati_b_5611522_2,5,9,0.514784,2.976648,1.000000,1.512827,0.034868,8.000000,26.111111,0
brambati_b_5611522_2,6,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
brambati_b_5611522_2,7,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
branchek_t_6518379_1,0,23,0.268658,2.437581,1.000000,1.074411,0.019674,4.533333,21.533333,0
branchek_t_6518379_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
branchek_t_6518379_1,2,14,0.488889,2.741692,1.000000,1.493827,0.027778,4.888889,14.888889,0
branchek_t_6518379_1,3,8,0.505983,2.095512,1.000000,1.805704,0.043000,4.000000,13.800000,0
branchek_t_6518379_1,4,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
branchek_t_6518379_1,5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
brannigan_j_2510173_5,0,6,0.314484,1.718788,1.000000,1.320635,0.043397,2.333333,10.333333,0
brannigan_j_2510173_5,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
brannigan_j_2510173_5,2,10,0.385188,1.864431,0.888889,1.332906,0.022061,3.666667,14.333333,0
brannigan_j_2510173_5,3,17,0.302682,2.435114,1.000000,1.124712,0.021586,5.000000,22.285714,0
brannigan_j_2510173_5,4,6,0.714286,2.790553,1.000000,2.000000,0.076923,5.000000,12.000000,0
brannigan_j_2510173_5,5,13,0.473022,3.242291,1.000000,1.486141,0.043600,7.384615,23.538462,1
brat_d_1282327_1,0,9,0.707407,3.429185,1.000000,1.830525,0.056101,8.000000,19.777778,0
brat_d_1282327_1,1,2,0.333333,1.442695,1.000000,2.000000,0.076923,1.000000,4.000000,0
brat_d_1282327_1,2,23,0.157805,2.082257,0.739130,0.862673,0.011140,4.869565,37.391304,0
brat_d_1282327_1,3,12,0.433110,2.954844,1.000000,1.445685,0.026509,6.500000,22.000000,0
brat_d_1282327_1,4,8,0.675460,3.131085,1.000000,1.807330,0.037142,7.000000,18.000000,0
brat_d_1282327_1,5,15,0.311607,2.653810,0.500000,1.302944,0.026202,4.714286,19.857143,1
braun-falco_o_14879546_1,0,2,0.091667,0.436076,0.000000,1.256061,0.028595,1.000000,12.000000,0
braun-falco_o_14879546_1,1,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
braun-falco_o_14879546_1,2,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
braun-falco_o_14879546_1,3,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
brautbar_c_4866460_1,0,6,0.275132,1.724177,1.000000,1.300000,0.044444,2.000000,9.333333,0
brautbar_c_4866460_1,1,31,0.156940,2.447908,1.000000,0.871874,0.010819,5.310345,39.482759,0
brautbar_c_4866460_1,2,10,0.439825,2.483328,1.000000,1.479114,0.031274,5.000000,16.625000,0
brautbar_c_4866460_1,3,16,0.190129,1.914890,1.000000,0.913863,0.014458,3.875000,25.062500,0
brautbar_c_4866460_1,4,5,0.524444,2.137664,1.000000,1.800654,0.061282,4.000000,13.200000,0
brautbar_c_4866460_1,5,2,0.067873,0.381552,1.000000,1.404924,0.000000,1.000000,16.000000,0
brautbar_c_4866460_1,6,10,0.818182,3.908650,1.000000,2.000000,0.050000,9.000000,20.000000,0
brautbar_c_4866460_1,7,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
bray_m_3491038_7,0,16,0.398239,3.274471,1.000000,1.389852,0.029772,7.000000,24.750000,0
bray_m_3491038_7,1,5,0.536508,2.158969,1.000000,1.733680,0.037172,4.000000,12.000000,0
bray_m_3491038_7,2,11,0.354545,2.415231,1.000000,1.303030,0.025146,4.363636,16.636364,0
bray_m_3491038_7,3,3,0.357143,1.350974,0.000000,1.733333,0.054696,2.000000,8.000000,0
bray_m_3491038_7,4,11,0.203193,1.817973,1.000000,1.126840,0.021635,2.545455,15.272727,0
bray_m_3491038_7,5,26,0.319880,3.669685,0.730769,1.181625,0.013609,9.538462,39.500000,1
breier_b_1238432_3,0,4,0.420833,1.697413,1.000000,1.671157,0.056329,3.000000,12.750000,0
breier_b_1238432_3,1,12,0.241866,2.043159,0.772727,1.172410,0.018127,3.454545,17.909091,0
breier_b_1238432_3,2,13,0.402812,2.751203,0.875000,1.389214,0.019029,5.333333,19.833333,0
breier_b_1238432_3,3,7,0.186905,1.230538,0.714286,0.923610,0.019395,2.000000,13.428571,0
breier_b_1238432_3,4,4,0.600000,2.164042,1.000000,2.000000,0.090909,3.000000,8.000000,1
breitbart_w_3736635_1,0,1,0.000000,0.000000,1.000000,0.000000,0.100000,0.000000,2.000000,0
breitbart_w_3736635_1,1,17,0.571429,2.476267,1.000000,1.733333,0.035714,4.000000,11.000000,0
